,Rating,Latitude,Longitude,Name,Website,Vicinity,Address,Food Tags,Place tags,X_coord,Y_coord
5594,9.6,28.4942982999999,77.3064157,Pizza & Burger Hub,1,"C 93, Dharamveer Market, Badarpur, New Delhi","C 93, Dharamveer Market, Badarpur Extension, Tajpur, Badarpur, New Delhi, Haryana 110044, India",0,0,40.807764539479955,22.08383231842054
5595,9.8,28.504819,77.323004,Hunger Wings,0,"Shop No.I, 211, Jaitpur Nala Road, Badarpur, New Delhi","Shop No.I, 211, Jaitpur Nala Rd, Hari Nagar Extn, F- Block, Badarpur, New Delhi, Haryana 110044, India",0,0,41.306795120727,24.017847634098207
5596,9.6,28.5049167,77.3227783,2nd Home Food Corner,0,"Jaitpur Nala Road, Hari Nagar Extn, F- Block, Molarband, New Delhi","Jaitpur Nala Rd, Hari Nagar Extn, F- Block, Molarband, New Delhi, Haryana 110044, India",0,0,41.28286792427851,24.012135884779244
5597,7.2,28.505073199999998,77.3224714,Love Kush Sweets - Sweet Shop In Badarpur - Best Restaurant In Badarpur Delhi,1,"I-5 Sourabh Vihar Hari Nagar Extension Main, Jaitpur Road, Badarpur, New Delhi","I-5 Sourabh Vihar Hari Nagar Extension Main, Jaitpur Rd, Hari Nagar Extn, Badarpur, New Delhi, Haryana 110044, India",1,0,41.248649540248685,24.006392203045603
5598,7.8,28.5058009,77.3247186999999,Pizza & Burger Hub,1,"Plot No. A-7,Opposite Axis bank atm, Saurabh Vihar, Badarpur, New Delhi","Plot No. A-7,Opposite Axis bank atm, Saurabh Vihar, Badarpur, New Delhi, Haryana 110044, India",0,0,41.36588672560023,24.208717802629224
5599,8.4,28.5031975,77.3222548,Pizza & Burger Hub,0,"I-103.B I-, Hari Nagar Extn, F- Block, Badarpur, New Delhi","I-103.B I-, Hari Nagar Extn, F- Block, Badarpur, New Delhi, Haryana 110044, India",0,0,41.36583157706348,23.832448667810525
5600,10.0,28.5028951,77.3222408,Desi Maan Pasand,1,"House No.162 , Main Road , I Block , hari Nagar Extn , Jaitpur, Badarpur, New Delhi","House No.162 , Main Road , I Block , hari Nagar Extn , Jaitpur, Hari Nagar Extn, Badarpur, New Delhi, Haryana 110044, India",0,0,41.386297105676206,23.805709212741107
5601,7.2,28.500791,77.3263999999999,Welcome Family Rasoi,1,"F-407/3 Harsh Vihar Part-3 Shukar Bazar Road Opposite Narsingh Shah Office, Near Tanki Road Aggarwal Sweets Hari Nagar, Badarpur","F-407/3 Harsh Vihar Part-3 Shukar Bazar Road Opposite Narsingh Shah Office, Near Tanki Road Aggarwal Sweets Hari Nagar, Hari Nagar Extn, F- Block, Badarpur, Haryana 110044, India",0,0,41.8488446435311,23.884987730008987
5602,8.6,28.500437,77.326382,Shree Shyam Bikaner Sweets,0,"Jaitpur Nala Road, Hari Nagar Extn, F- Block, Badarpur, New Delhi","Jaitpur Nala Rd, Hari Nagar Extn, F- Block, Badarpur, New Delhi, Haryana 110044, India",0,0,41.87268184450932,23.853584739884536
5603,8.2,28.5121252,77.3357408999999,Al Rabiya Restaurant,0,"110044, Jaitpur Extension Part II, Khadda Colony, Jaitpur, New Delhi","110044, Block G, Jaitpur Extension Part II, Khadda Colony, Jaitpur, New Delhi, Delhi 110044, India",0,0,41.74480917563966,25.436672121696915
5604,9.8,28.5083457,77.3349042999999,The Pizzza King,0,"Shop No. 5,Jaitpur Karnal market, Khadda Colony, part 2, New Delhi","Shop No. 5,Jaitpur Karnal market, Khadda Colony, part 2, New Delhi, Delhi 110044, India",0,0,41.95084898917738,25.06127552543341
5605,9.4,28.5082427,77.3343761,The Pizza King,1,"Khadda Colony, Jaitpur, New Delhi","Khadda Colony, Jaitpur, New Delhi, Delhi 110044, India",0,0,41.91845339265396,25.019542076198594
5606,9.0,28.5366284,77.3657169,BACKSTREET KITCHEN | XPRS Food Delivery,1,"Sector 104, Noida","Block A, Sector 104, Noida, Uttar Pradesh 201304, India",2,0,42.255342609682366,29.400232805137122
5607,7.6,28.538621,77.3648178,Barfi,1,"Shop No 514/515 Nr Bistro 37, Hazipur, Sector 104, Noida","Shop No 514/515 Nr Bistro 37, Hazipur, Sector 104, Noida, Uttar Pradesh 201304, India",0,0,42.045930214354314,29.514548004019204
5608,7.4,28.5392155,77.3655931,Mystery Of Spice,1,"Sector 104, Noida","Hazipur, Sector 104, Noida, Uttar Pradesh 201304, India",0,0,42.061923951309616,29.613690965709605
5609,7.4,28.5392131,77.365673,Pind Balluchi,1,"Keshri Plaza Vishwakarma Road Near Punjab National Bank, Hazipur, Sector 104, Noida","Keshri Plaza Vishwakarma Road Near Punjab National Bank, Hazipur, Sector 104, Noida, Uttar Pradesh 201304, India",0,0,42.068103008706935,29.618465392333317
5610,9.2,28.5295958,77.3592304,Khao Piyo Mitron Cart,0,"Sector 128, Noida","Sector 128, Noida, Uttar Pradesh, India",0,0,42.268037204981944,28.39470018176308
5611,8.2,28.538509,77.364514,Al - Nawab,1,"Link Road, Hazipur, Sector 104, Noida","Link Road, Hazipur, Sector 104, Noida, Uttar Pradesh 201304, India",0,0,42.0310555311507,29.486039280330953
5612,9.8,28.5387229999999,77.3648831,Jaiphal Restaurant,0,"Above clove dental, Main, Durga Shakti Marg, Sector 104, Noida","Above clove dental, Main, Durga Shakti Marg, Hazipur, Sector 104, Noida, Uttar Pradesh 201301, India",0,0,42.04358191625607,29.527337737139636
5613,10.0,28.535769,77.3668309999999,Aarogya kitchen,1,"HA-57, Sector 104, Noida","HA-57, Block A, Sector 104, Noida, Uttar Pradesh 201304, India",0,0,42.400280605334245,29.396195574572676
5614,10.0,28.5388435,77.3649405,Jhakaas Food Truck,1,"Hazipur, Sector 104, Noida","Hazipur, Sector 104, Noida, Uttar Pradesh, India",0,0,42.039323030923384,29.54121667603787
5615,7.6,28.5376035,77.3664414999999,Tadqa Tandoor Express,1,"Hazipur, Sector 104, Noida","Hazipur, Sector 104, Noida, Uttar Pradesh 201304, India",0,0,42.24043831302141,29.528755358233177
5616,9.8,28.538136,77.366124,Alloâ€™s Dine In & Take Away,1,"shop no 20, Ashirwad complex, opposite pathways school, Sector 104, Noida","shop no 20, Ashirwad complex, opposite pathways school, Hazipur, Sector 104, Noida, Uttar Pradesh, India",0,0,42.17866788611111,29.554491587282975
5617,8.2,28.5391057,77.365432,Moti Mahal Delux Tandoori Trail,1,"Main Road Sec 104 201304, Hazipur, Sector 104, Noida","Main Road Sec 104 201304, Hazipur, Sector 104, Noida, Uttar Pradesh 201304, India",0,0,42.057623436427114,29.59426395014857
5618,8.0,28.5391734,77.3655416,Berco's,1,"2nd Floor K-Shri Plaza Link Rd Near Punjab National Bank Sector 104, Hazipur, Noida","2nd Floor K-Shri Plaza Link Rd Near Punjab National Bank Sector 104, Hazipur, Sector 104, Noida, Uttar Pradesh 201301, India",0,0,42.06104728161214,29.606882212556627
5619,9.2,28.5392028,77.3656213999999,Nazeer Delicacies,1,"Hazipur, Sector 104, Noida","Hazipur, Sector 104, Noida, Uttar Pradesh, India",0,0,42.06495581410877,29.614368984133453
5620,8.6,28.5390945,77.3662607999999,The Saffron Boutique,1,"26 & 27 Aashirwad Shopping Complex, Hazipur, Sector 104, Noida","26 & 27 Aashirwad Shopping Complex, Hazipur, Sector 104, Noida, Uttar Pradesh 201301, India",0,0,42.12074403022129,29.644959736851753
5621,8.8,28.540686,77.3683329999999,Sparrows At Home Bakery & Cafe,1,"First Floor, KM-01, Sector 104, Noida","First Floor, KM-01, Hazipur, Sector 104, Noida, Uttar Pradesh 201304, India",2,0,42.16330984510535,29.91016008966331
5622,9.0,28.5421028,77.3702917999999,The Starling Retail Noida,1,"Plot No 1, Hazipur, Sector 104, Noida","Plot No 1, Hazipur, Sector 104, Noida, Uttar Pradesh 201304, India",2,1,42.20977954542263,30.153354433448243
5623,10.0,28.5392431999999,77.3657106,Sholay The BBQ Bike,1,"Kesari Plaza, Sector 104, Noida","Kesari Plaza, Hazipur, Sector 104, Noida, Uttar Pradesh 201303, India",0,0,42.068788398832986,29.623381976212674
5624,8.6,28.5394582,77.3660096999999,The Kebab Company,1,"The Kebab Company, Shop no 17. Ch Phool Singh complex,, Hazipur, Sector 104, Noida","The Kebab Company, Shop no 17. Ch Phool Singh complex,, Hazipur, Sector 104, Hazipur, Sector 104, Noida, Uttar Pradesh 201304, India",0,0,42.07597969403153,29.66040301572554
5625,7.6,28.5393586,77.3659349,Emoi Icecream,1,"Aashirwad Complex, Hazipur, Sector 104, Noida","Aashirwad Complex, Hazipur, Sector 104, Noida, Uttar Pradesh 201304, India",0,0,42.07744285058814,29.647226509827377
5626,7.0,28.53924,77.36605,Indian House Of Biryani,1,"12a, Ashirwad Complex, sector 104, Noida","12a, Ashirwad Complex, sector 104, Hazipur, Sector 104, Noida, Uttar Pradesh 201301, India",0,0,42.09453808401593,29.64426080889249
5627,9.4,28.5392553,77.3663385999999,Chick Fresh,0,"Shop No. 22, Aashirwad Shopping Complex, Hazipur, Sector 104, Noida","Shop No. 22, Aashirwad Shopping Complex, Hazipur, Sector 104, Noida, Uttar Pradesh 201304, India",0,0,42.11515121414295,29.663555194342017
5628,10.0,28.5393401,77.3664703,King Grill Restaurant,1,"Unnamed Road, Hazipur, Sector 104, Noida","Unnamed Road, Hazipur, Sector 104, Noida, Uttar Pradesh 201304, India",0,0,42.11901999118074,29.679012629104403
5629,8.6,28.539688,77.366997,Awadhi Chatkare,1,"Shop .- Shri Complex, Sector 104, Noida","Shop .- Shri Complex, Hazipur, Sector 104, Noida, Uttar Pradesh 201301, India",0,0,42.1338684041908,29.741579754746624
5630,9.6,28.5397654,77.3670571,Mishthanpur,0,"Unnamed Road, Hazipur, Sector 104, Noida","Unnamed Road, Hazipur, Sector 104, Noida, Uttar Pradesh 201304, India",0,0,42.1328796581125,29.75194219385059
5631,8.2,28.5400776,77.3672639,Dasaprakash,1,"HA 106, Hazipur, Sector 104, Noida","HA 106, Hazipur, Sector 104, Noida, Uttar Pradesh, India",0,0,42.12621302253453,29.791520094301255
5632,8.6,28.5394958,77.3672565999999,Fifteen O Seven,0,"Shop No. 103, Shri Ram Complex, Hazipur, Sector 104, Noida","Shop No. 103, Shri Ram Complex, Hazipur, Sector 104, Noida, Uttar Pradesh 201304, India",0,0,42.1670673251904,29.741327773918982
5633,10.0,28.5393498,77.3676138999999,Amritsari Kitchen,1,"Unnamed Road, Hazipur, Sector 104, Noida","Unnamed Road, Hazipur, Sector 104, Noida, Uttar Pradesh 201304, India",0,0,42.20432527791086,29.75111433184536
5634,7.4,28.5393497,77.3676141999999,Moti Mahal Delux,1,"Hazipur, Sector 104, Noida","Hazipur, Sector 104, Noida, Uttar Pradesh 201301, India",0,0,42.204354953524586,29.751124479805217
5635,9.4,28.5408419,77.3685957999999,Rock Czar Cafe,0,"KM 02 & 03, Second Floor Above Honey Money Top, Sector 104, Noida","KM 02 & 03, Second Floor Above Honey Money Top, Hazipur, Sector 104, Noida, Uttar Pradesh 201304, India",1,0,42.17197707491125,29.939865932213724
5636,8.4,28.5421635,77.3699743,Alchemy Terrace,1,"Link Road, Hazipur, Sector 107, Noida","Link Rd, Hazipur, Sector 107, Noida, Uttar Pradesh 201304, India",0,0,42.18158508613784,30.138756164272674
5637,7.4,28.5421728,77.3700575,Punjab Grill,1,"The Starling Retail Noida, Hazipur, Sector 104, Noida","The Starling Retail Noida, Hazipur, Sector 104, Noida, Uttar Pradesh 201304, India",0,0,42.18717958739352,30.144736375186174
5638,8.6,28.5421892,77.3702943999999,Barista Diner,1,"Opposite, Lotus Boulevard, Hazipur, Sector 104, Noida","Opposite, Lotus Boulevard, Hazipur, Sector 104, Noida, Uttar Pradesh 201301, India",1,0,42.20382648232799,30.160902430446043
5639,10.0,28.5448318999999,77.3686907,The Swaad Station,1,"Cafe Next Door, Lotus Boulevard, Sector 100, Noida","Cafe Next Door, Lotus Boulevard, Sector 100, Noida, Uttar Pradesh 201303, India",0,0,41.895172367221406,30.286867401112467
5640,7.6,28.5449829999999,77.3689208999999,Subway Lotus Boulevard,1,"Lotus Boulevard, Sector 100, Gautam Budh Nagar, Noida","Lotus Boulevard, Sector 100, Gautam Budh Nagar, Lotus Boulevard, Sector 100, Noida, Uttar Pradesh 201301, India",0,0,41.90172970639182,30.3141303061211
5641,7.4,28.5451414,77.3687334,Cafe Next Door,0,"Planet Lotier, 201304, Lotus Boulevard, Sector 100, Noida","Planet Lotier, 201304, Lotus Boulevard, Sector 100, Noida, Uttar Pradesh 201303, India",1,0,41.87635853488264,30.31598565134678
5642,10.0,28.5450616,77.3688927,Puchka aahaa,1,"Sector 100, Noida","Lotus Boulevard, Sector 100, Noida, Uttar Pradesh 201303, India",0,0,41.8940158574348,30.319091842486518
5643,8.8,28.5502225,77.3748009,"Yo Tiffin ! Premium Home Made, Healthy Food @ Rs.99/ By Sarita Singh",1,"Free Delivery within 5 Km A-Block Sector- 47 Near Mother Dairy Market, Vishwakarma Road, Noida","Free Delivery within 5 Km A-Block Sector- 47 Near Mother Dairy Market, Vishwakarma Rd, Block A, Sector 47, Noida, Uttar Pradesh 201304, India",0,0,41.97101909694822,31.12844743528436
5644,8.4,28.5539669,77.3763469,Rahul Veg Biryani,0,"Vill - Barola, Sec - 49, Noida","Vill - Barola, Sec - 49, Sector 101, Noida, Uttar Pradesh 201301, India",0,0,41.820812046055465,31.544844985403973
5645,9.2,28.5566916,77.3757481,Aunty's Cafe,0,"Hindon Vihar Main Road, Rajput Colony, Hindon Vihar, Baraula, Sector 49, Noida","Hindon Vihar Main Road, Rajput Colony, Hindon Vihar, Baraula, Sector 49, Noida, Uttar Pradesh 201304, India",1,0,41.5818996623053,31.740414081948764
5646,8.6,28.5572449,77.3762670999999,Pizza The Hub,0,"201304, Hindon Vihar, Baraula, Sector 49, Noida","201304, Rajput Colony, Hindon Vihar, Baraula, Sector 49, Noida, Uttar Pradesh 201304, India",1,0,41.581551808125134,31.820047704468845
5647,9.0,28.5578863,77.3716738,Kanishka Dhaba,0,"C 106, Dadri Main Rd, Block C, Dadri Main Road, Natthu Colony, Baraula, Sector 49, Noida","C 106, Dadri Main Rd, Block C, Dadri Main Rd, Natthu Colony, Baraula, Sector 49, Noida, Uttar Pradesh 201303, India",0,0,41.19053822825216,31.58862576199064
5648,9.2,28.5587578,77.3794578,Sassy Bawarchi,1,"Sector 49, Noida","Sector 49, Noida, Uttar Pradesh, India",0,0,41.713806565117295,32.14818951217439
5649,9.6,28.5395095,77.3769437,Olivio,1,"shop 12 A, Ashirwad complex, Sector 104, Noida","shop 12 A, Ashirwad complex, Sector 104, Noida, Uttar Pradesh 201301, India",0,0,42.894535059154386,30.346226527969993
5650,8.8,28.5599421,77.3849879999999,Affamato Italian Food Paradise,1,"Shop number-6, Sunshine Helios, Sector 78, Noida","Shop number-6, Sunshine Helios, Sector 78, Noida, Uttar Pradesh 201304, India",1,0,42.045348559122175,32.59403239800917
5651,8.6,28.5586832,77.3891996999999,Jyo Pu,0,"Shop No. 5, Antriksh Golf View 2, 201301, Sector 78, Noida","Shop No. 5, Antriksh Golf View 2, 201301, Assotech Windsor Court, Sector 78, Noida, Uttar Pradesh 201305, India",0,0,42.45161098252368,32.74890061388103
5652,7.8,28.5637125,77.3846865,Raw Best Halal Cut Chicken And Mutton Home Delivery 1hour,1,"Aditya Urban Casa, Sector 78, Noida","Aditya Urban Casa, Sector 78, Noida, Uttar Pradesh 201305, India",0,0,41.754382294172785,32.89747569276417
5653,8.0,28.5641266,77.3849128,"SF Foodestination Pure Veg Pizza, Burger, Dosa & South Indian Restaurant",1,"Aditya Urban Casa, Sector 78, Noida","Aditya Urban Casa, Aditya Urban Casa, Sector 78, Noida, Uttar Pradesh 201301, India",1,0,41.74193113598672,32.9469673933491
5654,8.2,28.5641495,77.3848941,s f f,1,"Aditya Urban Casa, Sector 78, Noida","Aditya Urban Casa, Sector 78, Noida, Uttar Pradesh 201305, India",0,0,41.7388956118396,32.947759161809124
5655,8.6,28.564421,77.383463,CURRY UP NOWW,0,"SHOP NO 17, ARCADE B, Amrapali Princely Estate, Sector 76, Noida","ARCADE B, SHOP NO 17, Amrapali Princely Estate, Sector 76, Noida, Uttar Pradesh 201301, India",2,0,41.61197458195911,32.88178235182095
5656,7.8,28.5643503,77.3828388,The Tandoori Hut,1,"Amrapalli Princely Estate, Sector 76, Noida","Amrapalli Princely Estate, Amrapali Princely Estate, Sector 76, Noida, Uttar Pradesh 201301, India",0,0,41.57007286409881,32.83684292329292
5657,9.4,28.564356,77.3824269999999,Best Muradabadi Chicken biryani,0,"Mahagun Mezzaria, Amarpali Princely Estate Shop No 18, Opp, Sector 78, Noida","Amarpali Princely Estate Shop No 18, Opp, Mahagun Mezzaria, Amrapali Princely Estate, Sector 78, Noida, Uttar Pradesh 201301, India",0,0,41.538704759357024,32.81166856598864
5658,8.4,28.5644417,77.3826378999999,The Chinese Hut,0,"Shop. No. 9-C, Amarpali Princely Market, Sector - 76, Noida","Shop. No. 9-C, Amarpali Princely Market, Sector - 76, Amrapali Princely Estate, Sector 78, Noida, Uttar Pradesh 201301, India",1,0,41.548463856975765,32.832134975835714
5659,8.4,28.5649887,77.3872396999999,KB's kitchen,1,"Sethi Arcade, Sector 76, Noida","Sethi Arcade, Sector 76, Noida, Uttar Pradesh 201301, India",1,0,41.855541579822145,33.16564473603062
5660,8.2,28.5638941,77.3896822999999,Spam The Spice Lane,0,"Crown, Shop No.11 LGF, Hyde Park, Sector 78, Noida","Shop No.11 LGF, Crown, Hyde Park, Sector 78, Noida, Uttar Pradesh 201301, India",0,0,42.11708626626811,33.22431161232799
5661,9.4,28.5650919,77.381967,Zaika Of Purani Dilli,0,"Amrapali Princely Estate, Sector 76, Noida","Amrapali Princely Estate, Sector 76, Noida, Uttar Pradesh 201301, India",0,0,41.45175453160472,32.84589484917551
5662,8.6,28.5641595,77.3900398999999,Maini's Green Leaf,1,"1st Floor, F01 to F13,The Crown Commercial Complex, Hyde Park, Sector 78, Noida","1st Floor, F01 to F13,The Crown Commercial Complex, Hyde Park, Sector 78, Noida, Uttar Pradesh 201301, India",0,0,42.12508797372098,33.26927675321617
5663,10.0,28.5664528,77.3812913,Delhi Tadka Restaurant,1,"Shop no. 29, Sector 76 Road, Amrapali Princely Estate, Noida","Shop no. 29, Sector 76 Road, Amrapali Princely Estate, Sector 76, Noida, Uttar Pradesh 201301, India",0,0,41.304115136247866,32.92009254850511
5664,10.0,28.5687756,77.395059,"YUMMY TUMMY, Noida",1,"Grocery Store, SD-08, Sector-116 Opp. Express Zenith Society Near Quick Mart, Noida","SD-08, Sector-116 Opp. Express Zenith Society Near Quick Mart, Grocery Store, Sector 116, Noida, Uttar Pradesh 201306, India",2,0,42.17398607053525,33.97651998081582
5665,10.0,28.5687846,77.3950486,"YUMMY TUMMY - ""Where Yummy Food Makes A Happy Tummy""",1,"Grocery Store, SD-08, Sector 116, Opp. Express Zenith Society Near Quick Mart, Noida","SD-08, Sector 116, Opp. Express Zenith Society Near Quick Mart, Grocery Store, Sector 116, Noida, Uttar Pradesh 201303, India",1,0,42.17256370686399,33.97664100475866
5666,9.4,28.5677309999999,77.3990223999999,The Oven House,0,"SK 169, Sector 116 Main Road, Noida","SK 169, Sector 116 Main Road, Sector 116, Noida, Uttar Pradesh 201305, India",0,0,42.54631434531708,34.13423067068798
5667,8.2,28.5718281,77.3927961999999,Spice Box,0,"Shop No. 6, Civitech Central, Sector - 77, Sector 77, Noida","Shop No. 6, Civitech Central, Sector - 77, Sector 77, Noida, Uttar Pradesh 201301, India",0,0,41.78664916687143,34.096363658421694
5668,8.4,28.571841,77.3926573999999,"Zaika Kathi Rolls - Civitech Sampriti Market, Noida",0,"Civitech Sampriti Market (Near ICICI Bank) Sector 77, Noida","Civitech Sampriti Market (Near ICICI Bank) Sector 77, Sector 77, Noida, Uttar Pradesh 201304, India",0,0,41.775295509534935,34.08881692579344
5669,9.0,28.5718267,77.3923052,TasteMates,1,"Civitech market, Sector 77, Noida","Civitech market, Sector 77, Noida, Uttar Pradesh 201306, India",0,0,41.74983267798266,34.06564824415541
5670,7.4,28.5716849,77.3916493999999,Dragon Hut,1,"Kiosk 3, Civitech Central (Near ICICI Bank), Civitech Sampriti, Sector 77, Noida","Kiosk 3, Civitech Central (Near ICICI Bank), Civitech Sampriti, Elite Homes, Sector 77, Noida, Uttar Pradesh 201301, India",0,0,41.710615762966796,34.01266600956339
5671,8.2,28.5713875,77.3896568999999,Park Balluchi - Fine Dining In Noida - Fine Dining In Sector-77 Noida,1,"CS 5/5A, Prateek Wisteria, Sector 77, Noida","CS 5/5A, Prateek Wisteria, Sector 77, Prateek Wisteria, Sector 77, Noida, Uttar Pradesh 201301, India",0,0,41.58196975604819,33.86309291591885
5672,8.2,28.5694251,77.3864473999999,NAYAAB KITCHENS,0,"Noida,, Skytech Matrott, Noida","Noida,, Aditya Celebrity Homes, Skytech Matrott, Noida, Uttar Pradesh 201304, India",0,0,41.48029373205294,33.49540002441312
5673,8.6,28.5704649,77.3865993999999,Sadda Adda,0,"Sector 76, Skytech Matrott, Noida","Sector 76, Aditya Celebrity Homes, Skytech Matrott, Noida, Uttar Pradesh 201304, India",0,0,41.41773581994378,33.593728925241635
5674,9.6,28.5705348,77.3865247,SADDA ADDA ï¼ˆparatha pointï¼‰,0,"Sector 76 shop no 21b Skytech Matrott, Noida","Sector 76 shop no 21b Skytech Matrott, Aditya Celebrity Homes, Sector 76, Noida, Uttar Pradesh 201301, India",0,0,41.407145763289186,33.595047444738846
5675,6.8,28.5705354,77.3865242,Ganpati Food Junction,0,"201304 Unnamed Road, Aditya Celebrity Homes, Sector 76, Noida","201304 Unnamed Road, Aditya Celebrity Homes, Sector 76, Noida, Uttar Pradesh, India",1,0,41.40706547793993,33.59506756128363
5676,8.2,28.570896,77.386454,Sandwedges,1,"Shop.no.8, Sector 76 Road, Skytech Matrott, Noida","Shop.no.8, Sector 76 Road, Aditya Celebrity Homes, Skytech Matrott, Noida, Uttar Pradesh 201301, India",0,0,41.376129374039664,33.62150837634427
5677,8.2,28.5720272,77.3870750999999,Keven Plus,0,"North Eye, Shop No.S-15, Plot No.GH-08 Opposite Super tech, Golf City, Sector 75, Noida","Shop No.S-15, Plot No.GH-08 Opposite Super tech, North Eye, Golf City, Sector 75, Noida, Uttar Pradesh 201301, India",0,0,41.34233849277823,33.756877548674844
5678,10.0,28.5718074,77.3862989,Public kitchen,1,"Golf city, Sector 75, Noida","Golf city, Aditya Celebrity Homes, Sector 75, Noida, Uttar Pradesh 201301, India",0,0,41.299618932086354,33.68972719375665
5679,9.0,28.6064185,77.4383625999999,Parjapati Hotel And Restaurant,0,"Iteda, Greater Noida","Iteda, Greater Noida, Uttar Pradesh 201009, India",0,0,42.75115105374505,39.89065390429371
5680,7.0,28.6080416,77.4444354,Homez Food,1,"Shop No. 42, Panchsheel Green-1, Sector-16 B Greater Noida West","Shop No. 42, Panchsheel Green-1, Sector-16 B Greater Noida West, Sector-16B, Bhangel, Ghaziabad, Uttar Pradesh 201308, India",0,0,43.09218220345,40.407636404335136
5681,9.0,28.6109172,77.4422290999999,Hunger Food Point & Sweets,1,"Shop No.22, Ground Floor, Supertech Mart, Supertech, Eco Village 2, Bhangel, Noida","Shop No.22, Ground Floor, Supertech Mart, Supertech, Eco Village 2, Bhangel, Noida, Uttar Pradesh 201303, India",0,0,42.72174354943429,40.515782313461244
5682,8.6,28.6106365,77.4432248,The Corner Shop,0,"001Lgf supertech mart,eco village 2 Noida Phase-2, Eco Village 2, Bhangel, Ghaziabad","001Lgf supertech mart,eco village 2 Noida Phase-2, Eco Village 2, Bhangel, Ghaziabad, Uttar Pradesh 201009, India",0,0,42.81656210921306,40.55384180767801
5683,7.2,28.6022261,77.4474709999999,Somya Fast Food & Catering,1,"Tech Zone IV, Amrapali Dream Valley, Greater Noida","Tech Zone IV, Amrapali Dream Valley, Greater Noida, Uttar Pradesh 201009, India",0,0,43.73415275900582,40.10005425980874
5684,8.2,28.602221,77.4475839999999,MR.IDLI EXPRESS,0,"SHOP.NO.22,CHERRY COUNTY, EK MURTHY CHOWK, SEC.1,, GREATER NOIDA WEST","SHOP.NO.22,CHERRY COUNTY, EK MURTHY CHOWK, SEC.1,, Tech Zone IV, Amrapali Dream Valley, GREATER NOIDA WEST, Uttar Pradesh 201308, India",0,0,43.74301037257273,40.106659020210984
5685,7.8,28.6020503,77.4477134,"SF Foodestination Pure Veg Pizza, Burger, Dosa & South Indian Restaurant",1,"Shop No. 15, Cherry County Shopping Arcade, GH-5B, Techzone 4, Amrapali Leisure Valley, Greater Noida","Shop No. 15, Cherry County Shopping Arcade, GH-5B, Techzone 4, Amrapali Leisure Valley, Tech Zone IV, Amrapali Dream Valley, Greater Noida, Uttar Pradesh 201009, India",1,0,43.76488380993412,40.1001411840728
5686,8.8,28.6061984,77.4482778,Urban Bricks Pizza's,1,"G-18 , Shri Radha Sky Garden Greater Noida West","G-18 , Shri Radha Sky Garden Greater Noida West, Bhangel, Ghaziabad, Uttar Pradesh 201308, India",0,0,43.512167728843245,40.48960063409927
5687,8.2,28.5989802,77.4474719999999,M D RESTAURANT,0,"Unnamed Road, Amrapali Dream Valley, Greater Noida","Unnamed Road, Amrapali Dream Valley, Greater Noida, Uttar Pradesh 201009, India",0,0,43.96518747449921,39.82287089998163
5688,9.4,28.6065978,77.4485141999999,Prime Tree,1,"Prime Tree - 25 Shri Radha Sky Plaza Shopping Complex Ek moorti chowk Greater Noida West, Bhangel, Ghaziabad","Prime Tree - 25 Shri Radha Sky Plaza Shopping Complex Ek moorti chowk Greater Noida West, Bhangel, Ghaziabad, Uttar Pradesh 201307, India",0,0,43.50152133844798,40.53844169726321
5689,9.8,28.6169966,77.4407051,Annapurna Family Resturant,0,"Radha Swami Ashram Marg, Shahberi, Ghaziabad","Radha Swami Ashram Marg, Shahberi, Ghaziabad, Uttar Pradesh 201009, India",0,0,42.174686913341574,40.940058398101776
5690,9.8,28.6065228,77.4553777,Kurry Junction,0,"Ajnara Le Garden Shop No. LFG 01 Ajnara Le Mart, Greater Noida","Ajnara Le Garden Shop No. LFG 01 Ajnara Le Mart, Panchsheel Green, Greater Noida, Uttar Pradesh 201009, India",0,0,44.02280801505934,40.959651493559235
5691,8.2,28.628528,77.469194,The Sweet Restaurant,0,"1105, Grand Trunk Road, Sanjay Nagar, Lal Kuan, Ghaziabad","1105, GT Road, Sanjay Nagar, Lal Kuan, Ghaziabad, Uttar Pradesh 201001, India",0,0,43.495786431075956,43.69960677014437
5692,10.0,28.6281669,77.4759000999999,Jk Housing,1,"Unnamed Road, Sanjay Nagar, Lal Kuan, Ghaziabad","Unnamed Road, Sanjay Nagar, Lal Kuan, Ghaziabad, Uttar Pradesh 201009, India",0,0,44.025540329718254,44.0865376160995
5693,8.0,28.6241736,77.4783058,Sartaj's Tandoori Gali,1,"Near 201901, Ghaziabad - Bambawar Road, Chaudhary More, G.B.Nagar, Chhapraula","Near 201901, Ghaziabad - Bambawar Rd, Chaudhary More, G.B.Nagar, Chhapraula, Uttar Pradesh 201009, India",0,0,44.49046671903714,43.895423959574856
5694,10.0,28.4291721,77.2585503,The Aravali Story,1,"Near manav rachna university gurgoan, Pali Road, Faridabad","Near manav rachna university gurgoan, Pali Rd, Faridabad, Haryana 121003, India",0,0,41.84001922858349,13.525482164297932
5695,9.6,28.4454791,77.2792374999999,The Aravalli STORY,0,Faridabad,"Faridabad, Haryana 121003, India",0,0,42.23663278942939,16.211518318833615
5696,10.0,28.458023,77.2964099999999,Mint Leaf Food Express,1,"B-643, Gree0ields, Faridabad","B-643, Gree0ield Colony Block B, Gree0ields, Sector 43, Faridabad, Haryana 121003, India",0,0,42.636169971422824,18.35594110007374
